status	seconds	page	total	suspect_md	pdf	page_txt
ok	1.12	134	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0134.txt
ok	1.36	135	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0135.txt
ok	1.78	136	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0136.txt
ok	1.1	137	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0137.txt
ok	0.92	138	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0138.txt
ok	1.3	139	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0139.txt
ok	1.59	140	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0140.txt
ok	1.39	141	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0141.txt
ok	1.15	142	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0142.txt
ok	1.19	143	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0143.txt
ok	1.28	144	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0144.txt
ok	1.07	145	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0145.txt
ok	1.7	146	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0146.txt
ok	2.47	147	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0147.txt
ok	1.22	148	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0148.txt
ok	1.26	149	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0149.txt
ok	1.42	150	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0150.txt
ok	1.81	151	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0151.txt
ok	2.06	152	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0152.txt
ok	1.18	153	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0153.txt
ok	1.2	154	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0154.txt
ok	1.74	155	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0155.txt
ok	1.6	156	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0156.txt
ok	1.67	157	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0157.txt
ok	1.39	158	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0158.txt
ok	1.28	159	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0159.txt
ok	1.08	160	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0160.txt
ok	1.79	161	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0161.txt
ok	1.25	162	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0162.txt
ok	1.29	163	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0163.txt
ok	1.45	164	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0164.txt
ok	1.37	165	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0165.txt
ok	1.91	166	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0166.txt
ok	1.46	167	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0167.txt
ok	1.94	168	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0168.txt
ok	1.2	169	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0169.txt
ok	1.51	170	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0170.txt
ok	2.31	171	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0171.txt
ok	2.1	172	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0172.txt
ok	1.7	173	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0173.txt
ok	1.66	174	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0174.txt
ok	1.91	175	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0175.txt
ok	1.78	176	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0176.txt
ok	1.26	177	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0177.txt
ok	2.19	178	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0178.txt
ok	0.85	179	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0179.txt
ok	2.87	180	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0180.txt
ok	1.08	181	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0181.txt
ok	2.01	182	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0182.txt
ok	1.48	183	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0183.txt
ok	0.88	184	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0184.txt
ok	1.35	185	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0185.txt
ok	1.4	186	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0186.txt
ok	1.75	187	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0187.txt
ok	2.01	188	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0188.txt
ok	1.61	189	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0189.txt
ok	1.6	190	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0190.txt
ok	1.39	191	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0191.txt
ok	1.05	192	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0192.txt
ok	1.51	193	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0193.txt
ok	0.98	194	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0194.txt
ok	0.91	195	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0195.txt
ok	1.22	196	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0196.txt
ok	1.62	197	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0197.txt
ok	1.11	198	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0198.txt
ok	1.54	199	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0199.txt
ok	1.51	200	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0200.txt
ok	0.62	201	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0201.txt
ok	1.85	202	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0202.txt
ok	0.76	203	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0203.txt
ok	2.2	204	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0204.txt
ok	0.76	205	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0205.txt
ok	1.32	206	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0206.txt
ok	1.35	207	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0207.txt
ok	0.49	208	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0208.txt
ok	0.55	209	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0209.txt
ok	0.64	210	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0210.txt
ok	0.77	211	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0211.txt
ok	0.75	212	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0212.txt
ok	0.82	213	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0213.txt
ok	0.83	214	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0214.txt
ok	0.91	215	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0215.txt
ok	1.17	216	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0216.txt
ok	0.74	217	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0217.txt
ok	0.84	218	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0218.txt
ok	0.72	219	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0219.txt
ok	0.74	220	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0220.txt
ok	1.33	221	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0221.txt
ok	0.74	222	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0222.txt
ok	0.72	223	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0223.txt
